Name,Id
Pacemaker,2918
PACs (Heart Rhythm Disorders),2919
PAD (Peripheral Vascular Disease),2920
Pads for Urinary Incontinence (Urinary Incontinence Products for Men),2921
Paget Disease of the Nipple (Paget's Disease of The Nipple),2922
Paget's Disease,2923
Paget's Disease of The Nipple,2924
PAH Deficiency (Phenylketonuria),2925
Pain (Chronic Pain),2926
Pain in Lower Right Abdomen (Appendicitis),2927
Pain In Muscle (Muscle Pain),2928
Pain in the Chest (Chest Pain),2929
Pain in the Feet (Foot Pain),2930
Pain in the Head (Headache),2931
Pain in the Hip (Hip Bursitis),2932
Pain Management,2933
Pain Management: Musculoskeletal Pain,2934
Pain Neck (Neck Pain),2935
Pain Relief for Childbirth (Pregnancy: Pain Relief Options for Birth),2936
"Pain, Ankle (Ankle Pain and Tendinitis)",2937
"Pain, Cancer (Cancer Pain)",2938
"Pain, Elbow (Elbow Pain)",2939
"Pain, Gallbladder (Gallbladder Pain (Gall Bladder Pain))",2940
"Pain, Heel (Heel Spurs)",2941
"Pain, Knee (Knee Pain Facts)",2942
"Pain, Lower Right Abdomen (Appendicitis)",2943
"Pain, Nerve (Neuropathic Pain (Nerve Pain))",2944
"Pain, Scrotum (Testicular Disorders)",2945
"Pain, Stomach (Abdominal Pain (Causes, Remedies, Treatment))",2946
"Pain, Tailbone (Coccydynia)",2947
"Pain, Tooth (Toothache Overview)",2948
"Pain, Vaginal (Vaginal Pain (Vulvodynia))",2949
"Pain, Whiplash (Whiplash)",2950
Palate Cancer (Oral Cancer),2951
"Palm Sweating, Excessive (Hyperhidrosis)",2952
Palmoplantar Hyperhidrosis (Hyperhidrosis),2953
Palpitations Overview,2954
"Palsy, Bell's (Facial Nerve Problems)",2955
"Palsy, Cerebral (Cerebral Palsy)",2956
PAN (Polyarteritis Nodosa),2957
Pancolitis (Ulcerative Colitis),2958
Pancreas Cancer (Pancreatic Cancer),2959
Pancreas Divisum,2960
Pancreas Fibrocystic Disease (Cystic Fibrosis),2961
Pancreas True Cysts (Pancreatic Cysts),2962
"Pancreas, Inflammatory Cysts (Pancreatic Cysts)",2963
"Pancreas, Intraductal Papillary Mucinous Nneoplasm (Pancreatic Cysts)",2964
"Pancreas, IPMN (Pancreatic Cysts)",2965
"Pancreas, Mucinous Cyst Adenomas (Pancreatic Cysts)",2966
"Pancreas, Non-Inflammatory Cysts (Pancreatic Cysts)",2967
"Pancreas, Pseudocysts (Pancreatic Cysts)",2968
"Pancreas, Serous Cyst Adenomas (Pancreatic Cysts)",2969
"Pancreas, Solid Pseudopapillary Tumor (Pancreatic Cysts)",2970
Pancreatic Cancer,2971
Pancreatic Cystic Fibrosis (Cystic Fibrosis),2972
Pancreatic Cysts,2973
Pancreatic Divisum (Pancreas Divisum),2974
Pancreatitis,2975
PANDAS,2976
Panic Attack (Panic Disorder),2977
Panic Disorder,2978
Panniculitis (Erythema Nodosum),2979
"Panniculitis, Idiopathic Nodular (Weber-Christian Disease)",2980
Panuveitis (Uveitis),2981
Pap Smear,2982
Pap Test (Pap Smear),2983
Papillary Carcinoma (Thyroid Cancer),2984
"Papillomavirus, Human Test (Cervista HPV Test)",2985
Para-esophageal Hiatal Hernia (Hiatal Hernia Overview),2986
Paraphilia,2987
Parasitic Gastroenteritis (Gastroenteritis (Stomach Flu)),2988
Parathyroidectomy,2989
Parenting,2990
Parenting a Child With ADHD,2991
Parenting Children with ADHD (Parenting a Child With ADHD),2992
Parenting Classes (Pregnancy: Birthing and Parenting Classes),2993
Parkinson Disease (Parkinson's Disease),2994
Parkinson's Disease,2995
Parkinson's Disease Clinical Trials,2996
Parkinson's Disease: Eating Right,2997
Parkinsonism (Parkinson's Disease),2998
Parkinsons Disease (Parkinson's Disease),2999
Paroxysmal Atrial Tachycardia (Paroxysmal Supraventricular Tachycardia (PSVT)),3000
Paroxysmal Supraventricular Tachycardia (PSVT),3001
Paroxysmal Supraventricular Tachydardia (Heart Rhythm Disorders),3002
Parry-Romberg Syndrome,3003
Partial Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),3004
Partial Dentures (Dentures),3005
Partial Hysterectomy (Hysterectomy),3006
Parvovirus (Fifth Disease),3007
PAT (Paroxysmal Supraventricular Tachycardia (PSVT)),3008
Patched Leaflets (Heart Valve Disease Treatment),3009
Patellofemoral Syndrome,3010
Pathologic Spondylolisthesis (Spondylolisthesis),3011
Pathological Gambling (Gambling Addiction),3012
Back to Top ↑,3013
Pb-Pe,3014
PBC (Primary Biliary Cirrhosis (PBC)),3015
PBC Treatment (Primary Biliary Cirrhosis Treatment (PBC)),3016
PBSCs (Stem Cells),3017
PCI (Coronary Angioplasty),3018
PCO (Polycystic Ovary),3019
PCOD (Polycystic Ovary),3020
PCR (Polymerase Chain Reaction),3021
PCV7 (Pneumococcal Vaccination),3022
PDC-E2 Antigen (Antimitochondrial Antibodies),3023
PDD (Autism Spectrum Disorder (ASD) FAQs),3024
PDT (Photodynamic Therapy),3025
Peanut Allergy,3026
"Pediactric Hydrocele (Hydrocele (Pediatric, Testicular))",3027
Pediatric Arthritis (Juvenile Arthritis),3028
Pediatric Epilepsy Surgery,3029
Pediatric Febrile Seizures (Febrile Seizures),3030
Pediatrics (Children's Health),3031
Pediculosis (Head Lice),3032
Pedophilia (Paraphilia),3033
PEG (Percutaneous Endoscopic Gastrostomy),3034
Pelvic Adhesions (Abdominal Adhesions (Scar Tissue)),3035
Pelvic Exam,3036
Pelvic Hematoma (Hematoma),3037
Pelvic Inflammatory Disease,3038
"Pemphigoid, Bullous (Bullous Pemphigoid)",3039
Pendred Syndrome,3040
Penile Cancer (Penis Cancer),3041
Penile Clamps for Incontinence (Urinary Incontinence Products for Men),3042
Penis Cancer,3043
Penis Disorder (Phimosis) (Phimosis and Paraphimosis (Penis Disorders)),3044
Penis Disorders,3045
Penis Prosthesis,3046
Peptic Ulcer,3047
Percutaneous Coronary Intervention (Coronary Angioplasty),3048
Percutaneous Endoscopic Gastrostomy,3049
Percutaneous Ethanol Injection of Liver,3050
Percutaneous Liver Biopsy (Liver Biopsy),3051
Percutaneous Transluminal Coronary Angioplasty (Coronary Angioplasty),3052
Pericarditis,3053
Pericoronitis,3054
Perilymphatic Fistula (Vestibular Balance Disorders),3055
Perimenopause,3056
Perimenopause (Menopause),3057
"Period, Menstrual (Menstruation)",3058
Periodic Limb Movement Disorder,3059
Periodic Somnolence and Morbid Hunger (Kleine-Levin Syndrome),3060
Periodic Vomiting (Cyclic Vomiting Syndrome (CVS)),3061
Periodontitis (Gum Disease),3062
Peripheral Arterial Disease (Peripheral Vascular Disease),3063
Peripheral Artery Disease (Peripheral Vascular Disease),3064
Peripheral Blood Stem Cell Transplant,3065
Peripheral Blood Stem Cells (Stem Cells),3066
Peripheral Neuropathy,3067
"Peripheral Neuropathy, Diabetic (Diabetic Neuropathy)",3068
Peripheral Vascular Disease,3069
Permanent Makeup (Micropigmentation),3070
Pernicious Anemia,3071
Persistent Motor Hyperactivity (13 Tips for Parenting a Teen with ADHD),3072
Persistent Pubertal Gynecomastia (Gynecomastia),3073
"Personality Disorder, Antisocial (Antisocial Personality Disorder)",3074
Pertussis,3075
Pervasive Development Disorders,3076
Pervasive Developmental Disorder (Autism Spectrum Disorder (ASD) FAQs),3077
Petit Mal Seizure (Seizure),3078
Pets and Hurricanes (Hurricane Preparedness),3079
Peyronie's Disease (Curvature of the Penis),3080
Back to Top ↑,3081
Pf-Pl,3082
PFS (Patellofemoral Syndrome),3083
"pH Monitoring, Esophageal (Esophageal pH Monitoring)",3084
Phakic Intraocular Lenses,3085
Pharmacologic Stress Test For Heart Disease (Coronary Artery Disease Screening Tests (CAD)),3086
Pharyngitis (Sore Throat (Pharyngitis)),3087
Phases of the Sexual Response (Sexual Response Cycle (Phases of Sexual Response)),3088
Phenylalanine Hydroxylase Deficiency Disease (Phenylketonuria),3089
Phenylketonuria,3090
Pheochromocytoma,3091
Pheresis (Hemapheresis),3092
Philippine Hemorrhagic Fever (Dengue Fever),3093
Phimosis and Paraphimosis (Penis Disorders),3094
Phlebitis and Thrombophlebitis,3095
Phobias,3096
Phonological Disorder (Learning Disability),3097
Phospholipid Antibody Syndrome (Antiphospholipid Syndrome),3098
Photodynamic Therapy,3099
Photorefractive Keratectomy,3100
Photos of Smoker's Lung (Smoker's Lung: Pathology Photo Essay),3101
Photosensitizing Drugs (Sun-Sensitive Drugs (Photosensitivity to Drugs)),3102
Physical Therapy for Arthritis (Arthritis Physical and Occupational Therapy),3103
Physiologic Jaundice (Newborn Jaundice (Neonatal Jaundice)),3104
Pick Disease,3105
Pick's Disease (Pick Disease),3106
Pictures of Smoker's Lung (Smoker's Lung: Pathology Photo Essay),3107
PID (Pelvic Inflammatory Disease),3108
Piebaldism (Vitiligo),3109
Pigmentary Glaucoma (Glaucoma),3110
Pigmented Birthmarks (Birthmarks and Other Skin Pigmentation Problems),3111
Pigmented Colon (Melanosis Coli),3112
PIH (Pregnancy Induced Hypertension),3113
Piles (Hemorrhoids (Piles)),3114
Pill (Birth Control Methods),3115
Pilocytic Astrocytomas (Adult Brain Tumors),3116
Pilonidal Cyst,3117
Pimples (Acne),3118
Pinched Nerve Overview,3119
Pineal Astrocytic Tumors (Adult Brain Tumors),3120
Pineal Parenchymal Tumors (Adult Brain Tumors),3121
Pineal Tumor (Brain Tumor),3122
Pink Eye,3123
"Pinky, Broken Finger (Broken Finger)",3124
Pinworm Infection,3125
Pinworm Test,3126
Pituitary Injury (Hypothyroidism),3127
Pityriasis Rosea,3128
Pityriasis Versicolor (Tinea Versicolor),3129
PKD (Polycystic Kidney Disease),3130
PKU (Phenylketonuria),3131
Plague Facts,3132
Plan B Contraception (Contraceptive Measures After Unprotected Sex),3133
Planning Your Pregnancy (Pregnancy Planning (Preparing for Pregnancy)),3134
Plant Thorn Synovitis,3135
Plantar Fasciitis (Heel Spurs),3136
Plaque Brain Lesions (Brain Lesions (Lesions on the Brain)),3137
Plasmapheresis (Hemapheresis),3138
Plastic Surgery (Cosmetic Surgery),3139
"Plastic Surgery, Collagen Injections (Collagen and Injectable Fillers)",3140
"Plastic Surgery, Neck Lift (Neck Lift Cosmetic Surgery)",3141
Platelet Count (Complete Blood Count),3142
"Platelet Count, Low (Thrombocytopenia (Low Platelet Count))",3143
Plateletcytapheresis (Hemapheresis),3144
Plateletpheresis (Hemapheresis),3145
Pleural Effusion (Fluid In the Chest or On Lung),3146
Pleural Fluid (Pleural Effusion (Fluid In the Chest or On Lung)),3147
Pleurisy,3148
Pleuritis (Pleurisy),3149
PLMD (Periodic Limb Movement Disorder),3150
Plugged Ducts: Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),3151
Pluripotent Stem Cells (Stem Cells),3152
Back to Top ↑,3153
Pm-Po,3154
PMDD (Premenstrual Dysphoric Disorder (PMDD)),3155
PMR (Polymyalgia Rheumatica),3156
PMS (Premenstrual Syndrome),3157
PMS Medications (Menstrual Cramps and PMS Medication Guide),3158
Pneumococcal Immunization (Pneumococcal Vaccination),3159
Pneumococcal Vaccination,3160
Pneumonia Facts,3161
Pneumonic Plague (Plague Facts),3162
Pneumothorax,3163
Poikiloderma Atrophicans with Cataract (Rothmund-Thomson Syndrome),3164
Poikiloderma Congenita (Rothmund-Thomson Syndrome),3165
Poikiloderma Congenitale of Rothmund-Thomson (Rothmund-Thomson Syndrome),3166
Poison Control Centers,3167
"Poison Ivy, Oak, and Sumac",3168
"Poison Oak (Poison Ivy, Oak, and Sumac)",3169
"Poison Sumac (Poison Ivy, Oak, and Sumac)",3170
"Poisoning, Arsenic (Arsenic Poisoning)",3171
"Poisoning, Ciguatera (Ciguatera Poisoning)",3172
"Poisoning, Lead (Lead Poisoning)",3173
"Poisoning, Mercury (Mercury Poisoning)",3174
"Poisoning, Ricin (Ricin)",3175
"Poisoning, Thallium (Thallium)",3176
Poisonous Snake Bites (Snake Bite),3177
Poland Syndrome,3178
Polio Facts,3179
Pollen (Hay Fever),3180
Polyarteritis Nodosa,3181
Polychondritis (Relapsing Polychondritis),3182
Polycystic Kidney Disease,3183
Polycystic Ovary,3184
Polycystic Renal Disease (Polycystic Kidney Disease),3185
Polycythemia (High Red Blood Cell Count),3186
Polycythemia Vera (Polycythemia (High Red Blood Cell Count)),3187
Polymenorrhea (Vaginal Bleeding),3188
Polymerase Chain Reaction (PCR (Polymerase Chain Reaction)),3189
Polymyalgia Rheumatica,3190
Polymyositis,3191
Polypapilloma Tropicum (Yaws),3192
Polyposis Coli (Gardner Syndrome),3193
"Polyps, Colon (Colon Polyps)",3194
"Polyps, Rectal (Colon Polyps)",3195
"Polyps, Uterus (Uterine Fibroids)",3196
Polyunsaturated Fatty Acids (Omega-3 Fatty Acids),3197
Pontiac Fever (Legionnaire Disease and Pontiac Fever),3198
Poop That Floats (Stool Color Changes),3199
Poop with Mucous (Stool Color Changes),3200
Popliteal Cyst (Baker Cyst),3201
Porphyria,3202
Porphyria Cutanea Tarda (Porphyria),3203
Port-wine Stains (Birthmarks and Other Skin Pigmentation Problems),3204
Portal Hypertension,3205
Post Menopause (Menopause),3206
Post Mortem Examination (Autopsy),3207
Post Nasal Drip (Chronic Rhinitis),3208
Post-Hepatic Jaundice (Jaundice in Adults),3209
Post-pill Amenorrhea (Amenorrhea),3210
Post-Polio Syndrome,3211
Post-Vietnam Syndrome (Posttraumatic Stress Disorder),3212
Postherpetic Neuralgia,3213
Postoperative Pancreatitis (Pancreatitis),3214
Postpartum Depression,3215
Postpartum Psychosis (Postpartum Depression),3216
Postpartum Thyroiditis (Thyroiditis),3217
Posttraumatic Stress Disorder,3218
Postural Kyphosis (Kyphosis),3219
Postural Orthostatic Tachycardia Syndrome (POT Syndrome),3220
Postviral Fatigue Syndrome (Chronic Fatigue Syndrome),3221
POT Syndrome,3222
"Pot, Marijuana (Marijuana)",3223
Potassium (Electrolytes),3224
"Potassium, Low (Low Potassium (Hypokalemia))",3225
POTS (POT Syndrome),3226
Power of Attorney (Advance Medical Directives),3227
Back to Top ↑,3228
Pp-Pr,3229
PPD (Postpartum Depression),3230
PPD Skin Test (Tuberculosis Skin Test (PPD Skin Test)),3231
PPDs (Pervasive Development Disorders),3232
Prader Willi Syndrome (Prader-Willi Syndrome),3233
Prader-Willi Syndrome,3234
Praecox Lymphedema (Lymphedema),3235
Pre-Hepatic Jaundice (Jaundice in Adults),3236
pre-op questions (Surgery Questions),3237
Preeclampsia (Pregnancy Induced Hypertension),3238
Preexcitation Syndrome (Wolff-Parkinson-White Syndrome),3239
Pregnancy,3240
Pregnancy (Pregnancy Planning (Preparing for Pregnancy)),3241
Pregnancy and Acid Reflux (Heartburn and Pregnancy),3242
Pregnancy and GERD (Heartburn and Pregnancy),3243
Pregnancy and Heartburn (Heartburn and Pregnancy),3244
Pregnancy and Shingles (Shingles and Pregnancy),3245
Pregnancy and Smoking (Smoking During Pregnancy),3246
Pregnancy Basics,3247
Pregnancy Drug Dangers,3248
Pregnancy Flu Shot Risks (Pregnancy Flu Shot Side Effects and Safety),3249
Pregnancy Flu Shot Side Effects (Pregnancy Flu Shot Side Effects and Safety),3250
Pregnancy Flu Shot Side Effects and Safety,3251
Pregnancy Induced Diabetes (Gestational Diabetes),3252
Pregnancy Induced Hypertension,3253
Pregnancy Planning (Preparing for Pregnancy),3254
Pregnancy Symptoms Am I Pregnant,3255
"Pregnancy Symptoms, Early (Pregnancy Symptoms Am I Pregnant)",3256
Pregnancy Test,3257
Pregnancy Ultrasound (Prenatal Ultrasound),3258
Pregnancy With Breast Cancer (Breast Cancer During Pregnancy),3259
Pregnancy With Hypothyroidism (Hypothyroidism During Pregnancy),3260
"Pregnancy, Ectopic (Ectopic Pregnancy)",3261
"Pregnancy, High Blood Pressure (Pregnancy: Preeclampsia and Eclampsia)",3262
"Pregnancy, Jaundice (Jaundice in Adults)",3263
"Pregnancy, Trying to Conceive (Trying to Conceive)",3264
"Pregnancy, Tubal (Ectopic Pregnancy)",3265
Pregnancy: 1st Trimester (Pregnancy),3266
Pregnancy: 2nd Trimester (Pregnancy),3267
Pregnancy: 2rd Trimester (Pregnancy),3268
Pregnancy: Birthing and Parenting Classes,3269
Pregnancy: Bleeding During the First Trimester,3270
Pregnancy: Pain Relief Options for Birth,3271
Pregnancy: Pain Relief Options for Childbirth (Pregnancy: Pain Relief Options for Birth),3272
Pregnancy: Placenta Previa,3273
Pregnancy: Preeclampsia and Eclampsia,3274
Pregnancy: Prenatal Care and Tests,3275
Pregnancy: Quad Marker Screening Test (Quad Marker Screen Test),3276
Pregnancy: Swine Flu and the H1N1 Vaccine,3277
Pregnancy: Your Guide to Eating Right,3278
Premature Atrial Contractions (Heart Rhythm Disorders),3279
Premature Infant: Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),3280
Premature Menopause (Medical Procedural Causes),3281
Premature Ovarian Failure (POF),3282
Premature Ventricular Contraction (Premature Ventricular Contractions),3283
Premature Ventricular Contractions,3284
Premenopause (Perimenopause),3285
Premenstrual Dysphoric Disorder (PMDD),3286
Premenstrual Syndrome,3287
Premenstrual Syndrome Medications (Menstrual Cramps and PMS Medication Guide),3288
Prenatal Care (Pregnancy: Prenatal Care and Tests),3289
Prenatal Costs (Pregnancy: Prenatal Care and Tests),3290
Prenatal Diagnosis (Amniocentesis),3291
Prenatal Tests (Pregnancy: Prenatal Care and Tests),3292
Prenatal Ultrasound,3293
preoperative questions (Surgery Questions),3294
Prepare for a Hurricane (Hurricane Preparedness),3295
Presbyopia,3296
Prevent Hearing Loss (Noise Induced Hearing Loss and Its Prevention),3297
Preventing a Stroke (Stroke Prevention),3298
Prevention,3299
Prevention of cancer (Cancer Prevention),3300
Prevention of Colon Cancer (Colon Cancer Prevention),3301
Prevention of Diabetes (Diabetes Prevention),3302
Prevention of Disease in Women (Disease Prevention in Women),3303
Prevention of Flu During Pregnancy (Pregnancy Flu Shot Side Effects and Safety),3304
"Prevention, Atherosclerosis & Heart Attack (Heart Attack and Atherosclerosis Prevention)",3305
"Prevention, Heart Attack & Atherosclerosis (Heart Attack and Atherosclerosis Prevention)",3306
"Prevention, IBS (Irritable Bowel Syndrome (IBS) Triggers, Prevention)",3307
Preventive Mastectomy,3308
Priapism (Penis Disorder),3309
Prickly Heat (Heat Rash),3310
Primarily Hyperactive-Impulsive ADHD (13 Tips for Parenting a Teen with ADHD),3311
Primarily Inattentive ADHD (13 Tips for Parenting a Teen with ADHD),3312
Primary Amenorrhea (Amenorrhea),3313
Primary Biliary Cirrhosis (PBC),3314
Primary Biliary Cirrhosis Treatment (PBC),3315
Primary Dementia (Dementia),3316
Primary Hyopgonadism (Low Testosterone (Low T)),3317
Primary Lymphedema (Lymphedema),3318
Primary Polycythemia (Polycythemia (High Red Blood Cell Count)),3319
Primary Progressive Aphasia (Pick Disease),3320
Primary Pulmonary Hypertension (Pulmonary Hypertension),3321
Primary Sclerosing Cholangitis (PSC),3322
PRK (Photorefractive Keratectomy),3323
Problem Sleepiness,3324
Problem Swallowing (Swallowing),3325
Problems Trying to Conceive (Trying to Conceive),3326
Problems With Dental Fillings,3327
Proctitis (Ulcerative Colitis),3328
Product Recalls Home Page,3329
Products for Incontinence in Men (Urinary Incontinence Products for Men),3330
"Profunda, Miliaria (Heat Rash)",3331
Progeria (Progeria Syndrome),3332
Progeria of Childhood (Progeria Syndrome),3333
Progeria Syndrome,3334
Progressive Dementia (Dementia),3335
Progressive Hemifacial Atrophy (Parry-Romberg Syndrome),3336
Progressive Supranuclear Palsy,3337
Progressive Systemic Sclerosis (Scleroderma),3338
Prolactin (Prolactinoma),3339
Prolactinoma,3340
Prolapsing Mitral Valve (Mitral Valve Prolapse),3341
Prolonged Nighttime Sleep (Hypersomnia),3342
Prophylactic Mastectomy (Preventive Mastectomy),3343
Prosopagnosia (Face Blindness (Prosopagnosia)),3344
Prostate Cancer,3345
Prostate Cancer Screening,3346
Prostate Enlargement (Benign Prostatic Hyperplasia),3347
Prostate Inflammation (Prostatitis (Inflammation of the Prostate Gland)),3348
